ContigID	GOSlim_bin
gi|379122059|gb|JT019729.1|	other biological processes
gi|379121410|gb|JT019080.1|	other metabolic processes
gi|379079412|gb|JR977081.1|	other metabolic processes
gi|379089795|gb|JR987464.1|	other metabolic processes
gi|379098326|gb|JR995995.1|	other metabolic processes
gi|379097451|gb|JR995120.1|	developmental processes
gi|379115845|gb|JT013515.1|	transport
gi|379113001|gb|JT010671.1|	other biological processes
gi|379105832|gb|JT003502.1|	signal transduction
gi|379086935|gb|JR984604.1|	RNA metabolism
gi|379096238|gb|JR993907.1|	stress response
gi|379082015|gb|JR979684.1|	stress response
gi|379085352|gb|JR983021.1|	developmental processes
gi|379086380|gb|JR984049.1|	DNA metabolism
gi|379086968|gb|JR984637.1|	signal transduction
gi|379073085|gb|JR970754.1|	cell organization and biogenesis
gi|379115491|gb|JT013161.1|	other biological processes
gi|379090594|gb|JR988263.1|	developmental processes
gi|379123075|gb|JT020745.1|	protein metabolism
gi|379108968|gb|JT006638.1|	stress response
gi|379079449|gb|JR977118.1|	cell organization and biogenesis
gi|379110142|gb|JT007812.1|	DNA metabolism
gi|379093799|gb|JR991468.1|	developmental processes
gi|379077947|gb|JR975616.1|	other biological processes
gi|379107592|gb|JT005262.1|	developmental processes
gi|379115106|gb|JT012776.1|	signal transduction
gi|379113784|gb|JT011454.1|	transport
gi|379089555|gb|JR987224.1|	other biological processes
gi|379116500|gb|JT014170.1|	signal transduction
gi|379080487|gb|JR978156.1|	other metabolic processes
gi|379123186|gb|JT020856.1|	cell cycle and proliferation
gi|379118289|gb|JT015959.1|	other metabolic processes
gi|379082996|gb|JR980665.1|	cell organization and biogenesis
gi|379105858|gb|JT003528.1|	cell organization and biogenesis
gi|379074460|gb|JR972129.1|	other metabolic processes
gi|379092149|gb|JR989818.1|	cell adhesion
gi|379124959|gb|JT022629.1|	other metabolic processes
gi|379088376|gb|JR986045.1|	developmental processes
gi|379104185|gb|JT001855.1|	cell organization and biogenesis
gi|379089255|gb|JR986924.1|	other metabolic processes
gi|379118197|gb|JT015867.1|	transport
gi|379120521|gb|JT018191.1|	death
gi|379084863|gb|JR982532.1|	transport
gi|379099327|gb|JR996996.1|	protein metabolism
gi|379100483|gb|JR998152.1|	stress response
gi|379100555|gb|JR998224.1|	signal transduction
gi|379111647|gb|JT009317.1|	developmental processes
gi|379093350|gb|JR991019.1|	protein metabolism
gi|379094599|gb|JR992268.1|	protein metabolism
gi|379121804|gb|JT019474.1|	death
gi|379108959|gb|JT006629.1|	other biological processes
gi|379123681|gb|JT021351.1|	protein metabolism
gi|379084488|gb|JR982157.1|	other biological processes
gi|379115036|gb|JT012706.1|	RNA metabolism
gi|379080465|gb|JR978134.1|	RNA metabolism
gi|379119538|gb|JT017208.1|	cell adhesion
gi|379103529|gb|JT001199.1|	stress response
gi|379095866|gb|JR993535.1|	cell organization and biogenesis
gi|379095754|gb|JR993423.1|	transport
gi|379095611|gb|JR993280.1|	protein metabolism
gi|379112769|gb|JT010439.1|	cell cycle and proliferation
gi|379097967|gb|JR995636.1|	RNA metabolism
gi|379087689|gb|JR985358.1|	other biological processes
gi|379099222|gb|JR996891.1|	other biological processes
gi|379088899|gb|JR986568.1|	transport
gi|379077864|gb|JR975533.1|	other biological processes
gi|379086430|gb|JR984099.1|	other biological processes
gi|379110311|gb|JT007981.1|	signal transduction
gi|379097855|gb|JR995524.1|	transport
gi|379116333|gb|JT014003.1|	stress response
gi|379092351|gb|JR990020.1|	stress response
gi|379125335|gb|JT023005.1|	transport
gi|379096223|gb|JR993892.1|	other metabolic processes
gi|379076824|gb|JR974493.1|	other metabolic processes
gi|379119841|gb|JT017511.1|	cell organization and biogenesis
gi|379104887|gb|JT002557.1|	cell cycle and proliferation
gi|379121355|gb|JT019025.1|	other metabolic processes
gi|379086684|gb|JR984353.1|	other metabolic processes
gi|379086874|gb|JR984543.1|	RNA metabolism
gi|379090250|gb|JR987919.1|	cell organization and biogenesis
gi|379108639|gb|JT006309.1|	other biological processes
gi|379094813|gb|JR992482.1|	other metabolic processes
gi|379085505|gb|JR983174.1|	other metabolic processes
gi|379084270|gb|JR981939.1|	stress response
gi|379107583|gb|JT005253.1|	other metabolic processes
gi|379084153|gb|JR981822.1|	DNA metabolism
gi|379096635|gb|JR994304.1|	other metabolic processes
gi|379110350|gb|JT008020.1|	cell adhesion
gi|379099316|gb|JR996985.1|	stress response
gi|379073625|gb|JR971294.1|	developmental processes
gi|379112016|gb|JT009686.1|	other biological processes
gi|379114241|gb|JT011911.1|	cell adhesion
gi|379115764|gb|JT013434.1|	developmental processes
gi|379103272|gb|JT000942.1|	signal transduction
gi|379075664|gb|JR973333.1|	protein metabolism
gi|379111187|gb|JT008857.1|	protein metabolism
gi|379080598|gb|JR978267.1|	stress response
gi|379120381|gb|JT018051.1|	other biological processes
gi|379078634|gb|JR976303.1|	transport
gi|379088421|gb|JR986090.1|	other metabolic processes
gi|379115778|gb|JT013448.1|	cell cycle and proliferation
gi|379081683|gb|JR979352.1|	other biological processes
gi|379089107|gb|JR986776.1|	protein metabolism
gi|379075339|gb|JR973008.1|	RNA metabolism
gi|379112173|gb|JT009843.1|	cell adhesion
gi|379073512|gb|JR971181.1|	cell cycle and proliferation
gi|379075553|gb|JR973222.1|	other biological processes
gi|379116565|gb|JT014235.1|	other biological processes
gi|379075906|gb|JR973575.1|	cell cycle and proliferation
gi|379079014|gb|JR976683.1|	transport
gi|379125016|gb|JT022686.1|	transport
gi|379121589|gb|JT019259.1|	RNA metabolism
gi|379095583|gb|JR993252.1|	DNA metabolism
gi|379089137|gb|JR986806.1|	developmental processes
gi|379119894|gb|JT017564.1|	other biological processes
gi|379076113|gb|JR973782.1|	protein metabolism
gi|379108978|gb|JT006648.1|	cell adhesion
gi|379095346|gb|JR993015.1|	signal transduction
gi|379076973|gb|JR974642.1|	other metabolic processes
gi|379101619|gb|JR999288.1|	cell organization and biogenesis
gi|379125251|gb|JT022921.1|	RNA metabolism
gi|379084469|gb|JR982138.1|	cell adhesion
gi|379079581|gb|JR977250.1|	signal transduction
gi|379081403|gb|JR979072.1|	other biological processes
gi|379090718|gb|JR988387.1|	developmental processes
gi|379075443|gb|JR973112.1|	signal transduction
gi|379116827|gb|JT014497.1|	transport
gi|379109745|gb|JT007415.1|	protein metabolism
gi|379097151|gb|JR994820.1|	protein metabolism
gi|379086424|gb|JR984093.1|	RNA metabolism
gi|379098237|gb|JR995906.1|	other metabolic processes
gi|379092872|gb|JR990541.1|	RNA metabolism
gi|379088482|gb|JR986151.1|	signal transduction
gi|379078710|gb|JR976379.1|	protein metabolism
gi|379104603|gb|JT002273.1|	death
gi|379081398|gb|JR979067.1|	other biological processes
gi|379101337|gb|JR999006.1|	stress response
gi|379078093|gb|JR975762.1|	other biological processes
gi|379094977|gb|JR992646.1|	protein metabolism
gi|379121781|gb|JT019451.1|	DNA metabolism
gi|379097281|gb|JR994950.1|	other metabolic processes
gi|379080449|gb|JR978118.1|	transport
gi|379074601|gb|JR972270.1|	stress response
gi|379073667|gb|JR971336.1|	other metabolic processes
gi|379075131|gb|JR972800.1|	protein metabolism
gi|379078188|gb|JR975857.1|	signal transduction
gi|379075837|gb|JR973506.1|	DNA metabolism
gi|379086071|gb|JR983740.1|	cell cycle and proliferation
gi|379093015|gb|JR990684.1|	developmental processes
gi|379098249|gb|JR995918.1|	other biological processes
gi|379083209|gb|JR980878.1|	other biological processes
gi|379113671|gb|JT011341.1|	cell cycle and proliferation
gi|379099285|gb|JR996954.1|	RNA metabolism
gi|379082458|gb|JR980127.1|	signal transduction
gi|379102541|gb|JT000211.1|	transport
gi|379097463|gb|JR995132.1|	other metabolic processes
gi|379112724|gb|JT010394.1|	other biological processes
gi|379105885|gb|JT003555.1|	signal transduction
gi|379103399|gb|JT001069.1|	other metabolic processes
gi|379109915|gb|JT007585.1|	death
gi|379075509|gb|JR973178.1|	transport
gi|379094629|gb|JR992298.1|	other metabolic processes
gi|379094461|gb|JR992130.1|	other metabolic processes
gi|379107970|gb|JT005640.1|	protein metabolism
gi|379079559|gb|JR977228.1|	RNA metabolism
gi|379074810|gb|JR972479.1|	cell cycle and proliferation
gi|379119296|gb|JT016966.1|	RNA metabolism
gi|379119323|gb|JT016993.1|	signal transduction
gi|379095313|gb|JR992982.1|	other biological processes
gi|379107115|gb|JT004785.1|	other biological processes
gi|379076298|gb|JR973967.1|	other biological processes
gi|379122268|gb|JT019938.1|	other biological processes
gi|379089614|gb|JR987283.1|	cell cycle and proliferation
gi|379105371|gb|JT003041.1|	protein metabolism
gi|379081236|gb|JR978905.1|	other biological processes
gi|379079864|gb|JR977533.1|	other biological processes
gi|379078414|gb|JR976083.1|	developmental processes
gi|379096217|gb|JR993886.1|	cell adhesion
gi|379095572|gb|JR993241.1|	DNA metabolism
gi|379092800|gb|JR990469.1|	developmental processes
gi|379106395|gb|JT004065.1|	signal transduction
gi|379107270|gb|JT004940.1|	signal transduction
gi|379119677|gb|JT017347.1|	developmental processes
gi|379116583|gb|JT014253.1|	other biological processes
gi|379118016|gb|JT015686.1|	transport
gi|379094634|gb|JR992303.1|	RNA metabolism
gi|379113697|gb|JT011367.1|	transport
gi|379076753|gb|JR974422.1|	other biological processes
gi|379078813|gb|JR976482.1|	other biological processes
gi|379104321|gb|JT001991.1|	other metabolic processes
gi|379120241|gb|JT017911.1|	RNA metabolism
gi|379123444|gb|JT021114.1|	other metabolic processes
gi|379103220|gb|JT000890.1|	other metabolic processes
gi|379109660|gb|JT007330.1|	developmental processes
gi|379091089|gb|JR988758.1|	protein metabolism
gi|379073279|gb|JR970948.1|	protein metabolism
gi|379074057|gb|JR971726.1|	death
gi|379098931|gb|JR996600.1|	signal transduction
gi|379107363|gb|JT005033.1|	protein metabolism
gi|379123544|gb|JT021214.1|	cell adhesion
gi|379078786|gb|JR976455.1|	transport
gi|379106842|gb|JT004512.1|	cell cycle and proliferation
gi|379123464|gb|JT021134.1|	protein metabolism
gi|379089924|gb|JR987593.1|	other metabolic processes
gi|379100500|gb|JR998169.1|	transport
gi|379083646|gb|JR981315.1|	other metabolic processes
gi|379082084|gb|JR979753.1|	other metabolic processes
gi|379090419|gb|JR988088.1|	protein metabolism
gi|379077564|gb|JR975233.1|	other metabolic processes
gi|379081745|gb|JR979414.1|	signal transduction
gi|379085362|gb|JR983031.1|	other metabolic processes
gi|379098178|gb|JR995847.1|	death
gi|379118258|gb|JT015928.1|	transport
gi|379088978|gb|JR986647.1|	DNA metabolism
gi|379090948|gb|JR988617.1|	other biological processes
gi|379093930|gb|JR991599.1|	transport
gi|379101400|gb|JR999069.1|	RNA metabolism
gi|379117812|gb|JT015482.1|	other biological processes
gi|379111073|gb|JT008743.1|	other metabolic processes
gi|379121567|gb|JT019237.1|	cell organization and biogenesis
gi|379088312|gb|JR985981.1|	stress response
gi|379120395|gb|JT018065.1|	protein metabolism
gi|379110938|gb|JT008608.1|	protein metabolism
gi|379104381|gb|JT002051.1|	RNA metabolism
gi|379077565|gb|JR975234.1|	other biological processes
gi|379111361|gb|JT009031.1|	cell adhesion
gi|379103428|gb|JT001098.1|	signal transduction
gi|379081587|gb|JR979256.1|	other biological processes
gi|379099798|gb|JR997467.1|	other metabolic processes
gi|379089475|gb|JR987144.1|	transport
gi|379085200|gb|JR982869.1|	other biological processes
gi|379083723|gb|JR981392.1|	signal transduction
gi|379121658|gb|JT019328.1|	cell adhesion
gi|379108496|gb|JT006166.1|	other biological processes
gi|379074729|gb|JR972398.1|	other biological processes
gi|379125034|gb|JT022704.1|	cell organization and biogenesis
gi|379081410|gb|JR979079.1|	DNA metabolism
gi|379102627|gb|JT000297.1|	cell organization and biogenesis
gi|379088999|gb|JR986668.1|	other metabolic processes
gi|379110838|gb|JT008508.1|	protein metabolism
gi|379072838|gb|JR970507.1|	death
gi|379124959|gb|JT022629.1|	other biological processes
gi|379096319|gb|JR993988.1|	protein metabolism
gi|379076284|gb|JR973953.1|	other biological processes
gi|379103352|gb|JT001022.1|	protein metabolism
gi|379107254|gb|JT004924.1|	protein metabolism
gi|379086121|gb|JR983790.1|	other biological processes
gi|379075371|gb|JR973040.1|	signal transduction
gi|379073018|gb|JR970687.1|	other biological processes
gi|379104781|gb|JT002451.1|	RNA metabolism
gi|379095120|gb|JR992789.1|	stress response
gi|379080754|gb|JR978423.1|	signal transduction
gi|379083417|gb|JR981086.1|	other metabolic processes
gi|379096615|gb|JR994284.1|	other metabolic processes
gi|379115819|gb|JT013489.1|	other biological processes
gi|379106659|gb|JT004329.1|	cell organization and biogenesis
gi|379095519|gb|JR993188.1|	stress response
gi|379088992|gb|JR986661.1|	death
gi|379096832|gb|JR994501.1|	signal transduction
gi|379087051|gb|JR984720.1|	cell organization and biogenesis
gi|379077188|gb|JR974857.1|	signal transduction
gi|379104152|gb|JT001822.1|	cell organization and biogenesis
gi|379124969|gb|JT022639.1|	signal transduction
gi|379093211|gb|JR990880.1|	other metabolic processes
gi|379077290|gb|JR974959.1|	protein metabolism
gi|379116943|gb|JT014613.1|	RNA metabolism
gi|379096346|gb|JR994015.1|	other metabolic processes
gi|379114619|gb|JT012289.1|	signal transduction
gi|379094176|gb|JR991845.1|	signal transduction
gi|379113631|gb|JT011301.1|	RNA metabolism
gi|379112327|gb|JT009997.1|	cell organization and biogenesis
gi|379108361|gb|JT006031.1|	developmental processes
gi|379114767|gb|JT012437.1|	cell organization and biogenesis
gi|379115927|gb|JT013597.1|	signal transduction
gi|379077550|gb|JR975219.1|	cell organization and biogenesis
gi|379097201|gb|JR994870.1|	other biological processes
gi|379086873|gb|JR984542.1|	cell organization and biogenesis
gi|379090707|gb|JR988376.1|	other metabolic processes
gi|379084331|gb|JR982000.1|	death
gi|379105960|gb|JT003630.1|	other biological processes
gi|379077928|gb|JR975597.1|	protein metabolism
gi|379100386|gb|JR998055.1|	protein metabolism
gi|379112230|gb|JT009900.1|	developmental processes
gi|379099717|gb|JR997386.1|	cell organization and biogenesis
gi|379106923|gb|JT004593.1|	RNA metabolism
gi|379108359|gb|JT006029.1|	other biological processes
gi|379091890|gb|JR989559.1|	cell cycle and proliferation
gi|379075172|gb|JR972841.1|	other biological processes
gi|379112230|gb|JT009900.1|	cell organization and biogenesis
gi|379108260|gb|JT005930.1|	cell adhesion
gi|379113825|gb|JT011495.1|	RNA metabolism
gi|379119051|gb|JT016721.1|	other metabolic processes
gi|379104708|gb|JT002378.1|	RNA metabolism
gi|379120215|gb|JT017885.1|	cell organization and biogenesis
gi|379090382|gb|JR988051.1|	other biological processes
gi|379109321|gb|JT006991.1|	signal transduction
gi|379098459|gb|JR996128.1|	transport
gi|379078096|gb|JR975765.1|	cell organization and biogenesis
gi|379105064|gb|JT002734.1|	other biological processes
gi|379079621|gb|JR977290.1|	other biological processes
gi|379116825|gb|JT014495.1|	other biological processes
gi|379074773|gb|JR972442.1|	cell-cell signaling
gi|379107021|gb|JT004691.1|	RNA metabolism
gi|379114617|gb|JT012287.1|	other metabolic processes
gi|379089525|gb|JR987194.1|	other metabolic processes
gi|379113296|gb|JT010966.1|	other biological processes
gi|379100683|gb|JR998352.1|	other metabolic processes
gi|379093737|gb|JR991406.1|	death
gi|379087768|gb|JR985437.1|	other biological processes
gi|379103282|gb|JT000952.1|	RNA metabolism
gi|379092786|gb|JR990455.1|	transport
gi|379098307|gb|JR995976.1|	other metabolic processes
gi|379095354|gb|JR993023.1|	death
gi|379088467|gb|JR986136.1|	protein metabolism
gi|379106830|gb|JT004500.1|	other metabolic processes
gi|379073525|gb|JR971194.1|	RNA metabolism
gi|379073901|gb|JR971570.1|	other biological processes
gi|379121301|gb|JT018971.1|	cell adhesion
gi|379124893|gb|JT022563.1|	developmental processes
gi|379080470|gb|JR978139.1|	other biological processes
gi|379088905|gb|JR986574.1|	other biological processes
gi|379121413|gb|JT019083.1|	developmental processes
gi|379075443|gb|JR973112.1|	cell-cell signaling
gi|379089506|gb|JR987175.1|	developmental processes
gi|379074541|gb|JR972210.1|	DNA metabolism
